Person Count,Height (cm),Weight (kg),Gender,Age,Time of Day,Density Level,Occlusion Level,Clothing Color,Posture,Carrying Object,Facial Visibility,Emotion,Group Size,Distance from Camera (m),Walking Speed (m/s)
11,157,51,Male,52,Morning,Low,Medium,Yellow,Bending,Purse,Visible,Sad,3,11,1.83
7,155,87,Male,51,Morning,Very High,High,Purple,Bending,No Object,Partially Visible,Happy,9,50,1.55
6,154,59,Male,44,Evening,Medium,Medium,Green,Upright,No Object,Visible,Happy,3,45,2.32
14,155,85,Male,30,Morning,Medium,Low,Black,Upright,Laptop,Partially Visible,Happy,6,57,2.55
9,150,49,Female,29,Morning,High,Medium,Black,Mixed,Laptop,Not Visible,Neutral,7,26,1.47
13,156,70,Male,32,Night,Low,High,Red,Upright,No Object,Visible,Sad,2,14,1.79
13,174,66,Female,24,Morning,Medium,Low,Blue,Bending,No Object,Visible,Neutral,8,54,2.39
17,158,66,Male,32,Evening,Low,High,Green,Bending,No Object,Visible,Neutral,6,10,1.72
23,180,53,Male,17,Night,High,Low,Yellow,Moving,Purse,Visible,Neutral,5,36,2.0
21,181,48,Female,27,Night,Medium,Low,Black,Moving,No Object,Visible,Neutral,9,30,2.0
12,179,62,Female,57,Night,Very High,High,Yellow,Upright,Bag,Partially Visible,Neutral,9,35,1.09
11,169,68,Female,45,Afternoon,Medium,Low,Blue,Upright,No Object,Partially Visible,Neutral,6,27,1.94
20,159,84,Male,18,Night,Very High,Medium,Purple,Moving,Bag,Partially Visible,Neutral,9,5,0.86
7,186,68,Male,25,Morning,Low,Low,Purple,Upright,No Object,Visible,Neutral,1,39,2.64
15,154,57,Male,24,Afternoon,High,Medium,Black,Bending,No Object,Visible,Sad,7,18,1.42
13,165,58,Female,25,Morning,Medium,Medium,Blue,Upright,No Object,Partially Visible,Neutral,4,11,1.66
8,165,75,Male,45,Evening,Low,High,Purple,Upright,No Object,Visible,Neutral,7,27,1.87
17,178,66,Male,54,Night,Low,High,Yellow,Mixed,Bag,Partially Visible,Neutral,7,20,1.82
11,169,90,Male,46,Night,High,Medium,Black,Mixed,No Object,Partially Visible,Sad,9,44,1.59
8,180,66,Female,35,Night,Low,Low,Blue,Moving,No Object,Visible,Neutral,7,24,2.26
18,186,73,Female,19,Morning,Medium,Low,Brown,Upright,Bag,Visible,Sad,1,33,2.13
8,162,48,Female,18,Night,Very High,Medium,Green,Mixed,No Object,Partially Visible,Neutral,11,31,1.18
18,184,54,Female,51,Evening,Medium,Medium,Brown,Bending,No Object,Partially Visible,Happy,6,51,2.33
8,152,87,Female,44,Afternoon,Low,Low,Yellow,Mixed,No Object,Visible,Neutral,2,10,2.13
13,186,62,Female,36,Morning,Low,High,Black,Upright,No Object,Visible,Happy,2,6,1.87
21,153,66,Male,39,Morning,Low,Low,Red,Upright,Bag,Visible,Happy,1,52,2.97
9,183,74,Female,52,Night,Medium,Low,Black,Bending,No Object,Partially Visible,Happy,3,22,2.06
20,162,47,Male,51,Afternoon,High,High,Purple,Mixed,Purse,Visible,Neutral,3,44,1.7
19,188,70,Male,16,Evening,Medium,Medium,Blue,Upright,No Object,Not Visible,Neutral,11,37,1.76
23,150,62,Male,30,Night,Low,Medium,Purple,Upright,No Object,Not Visible,Neutral,9,46,2.3
8,165,52,Male,14,Afternoon,High,Low,Green,Bending,Purse,Not Visible,Neutral,1,41,2.03
19,185,65,Female,30,Morning,Medium,Medium,Brown,Mixed,Purse,Visible,Neutral,4,18,1.83
23,147,67,Female,42,Afternoon,Medium,Medium,Brown,Moving,Purse,Visible,Sad,4,32,1.85
20,156,54,Female,22,Morning,Very High,Low,Blue,Mixed,No Object,Not Visible,Sad,5,21,1.29
8,148,72,Female,19,Morning,Medium,Medium,Red,Bending,No Object,Partially Visible,Neutral,2,26,1.88
21,159,82,Male,35,Night,Medium,Low,Purple,Moving,Purse,Visible,Happy,3,34,2.43
7,162,58,Female,37,Afternoon,High,Low,Brown,Bending,Purse,Not Visible,Sad,7,8,1.24
16,172,93,Female,46,Evening,High,Low,Brown,Upright,No Object,Partially Visible,Sad,6,6,1.32
14,156,75,Male,12,Evening,High,Low,Green,Moving,No Object,Partially Visible,Happy,10,43,1.99
15,152,83,Female,23,Evening,High,Low,Red,Bending,Purse,Not Visible,Neutral,11,9,1.25
15,152,48,Female,49,Evening,Medium,High,Blue,Upright,No Object,Not Visible,Neutral,5,54,1.98
5,187,83,Female,44,Morning,Medium,Medium,Black,Upright,Purse,Partially Visible,Neutral,9,40,1.95
15,187,61,Female,55,Evening,High,Low,Brown,Moving,Purse,Visible,Neutral,10,49,1.98
23,154,80,Female,51,Night,High,Medium,Green,Moving,No Object,Partially Visible,Happy,4,30,1.76
13,153,85,Female,52,Morning,High,Low,Blue,Upright,No Object,Partially Visible,Happy,5,43,2.19
10,147,57,Male,36,Morning,Medium,Medium,Blue,Mixed,Purse,Partially Visible,Neutral,7,15,1.59
24,188,57,Female,58,Evening,High,High,Purple,Upright,Purse,Visible,Neutral,10,39,1.49
6,176,47,Male,31,Night,Low,Medium,Brown,Upright,Bag,Partially Visible,Neutral,9,22,1.93
14,179,75,Male,55,Afternoon,Low,Medium,Purple,Upright,Purse,Partially Visible,Happy,10,47,2.39
15,158,83,Female,30,Night,Medium,Low,Red,Upright,No Object,Not Visible,Neutral,9,25,1.71
14,173,65,Male,33,Morning,Medium,Low,Black,Upright,No Object,Not Visible,Sad,2,47,2.23
23,147,53,Female,44,Evening,High,High,Black,Moving,Purse,Visible,Happy,3,54,2.07
13,175,60,Male,31,Night,Low,Medium,Green,Moving,No Object,Partially Visible,Neutral,10,5,1.63
24,171,65,Male,19,Afternoon,High,Medium,Green,Bending,Purse,Partially Visible,Neutral,5,8,1.29
6,159,90,Male,55,Evening,Medium,High,Red,Moving,No Object,Partially Visible,Happy,3,24,1.8
19,176,51,Male,33,Morning,Low,Low,Red,Mixed,No Object,Visible,Sad,4,35,2.27
16,174,62,Female,56,Evening,Medium,High,Yellow,Upright,No Object,Partially Visible,Sad,6,52,1.83
9,164,76,Male,31,Evening,Medium,Medium,Black,Upright,Laptop,Partially Visible,Neutral,7,29,1.83
9,153,56,Female,58,Night,High,Low,Blue,Upright,Purse,Visible,Neutral,3,51,2.39
19,146,89,Female,40,Morning,Medium,Low,Green,Bending,Purse,Not Visible,Happy,3,45,2.39
17,187,90,Male,48,Afternoon,Low,Medium,Purple,Upright,No Object,Not Visible,Neutral,5,44,2.22
17,157,64,Female,48,Evening,Medium,Low,Black,Bending,Bag,Not Visible,Happy,3,55,2.53
6,158,82,Male,21,Night,Low,Medium,Purple,Bending,Laptop,Not Visible,Neutral,11,21,1.68
16,175,82,Male,51,Morning,Low,Medium,Blue,Bending,No Object,Visible,Happy,1,41,2.67
24,156,79,Female,57,Evening,Very High,Medium,Red,Upright,Purse,Not Visible,Neutral,9,48,1.44
5,161,54,Female,43,Night,Low,Medium,Black,Upright,Bag,Not Visible,Sad,4,58,2.42
14,177,47,Female,57,Evening,Low,Medium,Brown,Upright,No Object,Partially Visible,Happy,7,17,1.98
14,171,62,Male,52,Afternoon,Very High,Medium,Purple,Moving,No Object,Visible,Neutral,4,48,1.81
22,174,51,Male,43,Morning,High,High,Black,Bending,Purse,Visible,Sad,11,17,0.94
10,145,59,Female,34,Afternoon,Medium,Low,Blue,Bending,No Object,Visible,Happy,11,57,2.48
14,165,76,Female,53,Morning,High,High,Black,Bending,Purse,Partially Visible,Sad,4,34,1.44
19,166,74,Female,20,Morning,Very High,Low,Green,Bending,Purse,Partially Visible,Neutral,1,53,2.0
6,173,55,Male,38,Afternoon,Low,Low,Blue,Upright,No Object,Partially Visible,Neutral,2,36,2.5
21,151,45,Female,51,Morning,Low,Medium,Red,Upright,No Object,Partially Visible,Neutral,8,9,1.73
21,152,56,Male,57,Morning,Very High,Low,Yellow,Upright,Purse,Visible,Happy,10,24,1.56
19,179,67,Male,24,Evening,High,Low,Brown,Upright,No Object,Visible,Happy,1,38,2.27
17,175,83,Male,16,Morning,Very High,Low,Blue,Upright,No Object,Partially Visible,Neutral,1,38,1.81
19,181,63,Male,28,Morning,Medium,Medium,Black,Moving,No Object,Visible,Neutral,6,35,2.04
20,157,59,Female,53,Evening,Very High,Medium,Purple,Upright,Laptop,Not Visible,Sad,9,44,1.19
23,189,72,Male,37,Night,Medium,Low,Yellow,Upright,No Object,Not Visible,Neutral,9,36,1.9
13,157,48,Female,14,Evening,High,Medium,Black,Upright,No Object,Visible,Happy,1,14,1.63
14,174,56,Male,17,Morning,Very High,Low,Red,Upright,Purse,Partially Visible,Happy,11,9,1.2
17,152,46,Female,28,Morning,Low,High,Brown,Upright,No Object,Not Visible,Sad,4,20,1.64
8,186,71,Male,28,Evening,Low,Low,Black,Upright,Purse,Not Visible,Happy,3,12,2.2
22,159,67,Male,18,Evening,Medium,Medium,Purple,Upright,No Object,Partially Visible,Sad,4,43,1.99
20,181,74,Male,35,Afternoon,High,Medium,Black,Mixed,Laptop,Not Visible,Happy,9,58,1.93
17,159,75,Female,34,Night,Low,Medium,Yellow,Upright,No Object,Partially Visible,Happy,4,55,2.65
11,180,64,Male,21,Night,Very High,High,Black,Upright,No Object,Visible,Happy,8,36,1.3
11,165,88,Female,23,Evening,Medium,Low,Black,Upright,No Object,Partially Visible,Neutral,3,53,2.43
13,147,90,Female,43,Evening,Medium,Medium,Green,Upright,Bag,Partially Visible,Neutral,2,41,2.01
18,153,50,Male,57,Night,Medium,Medium,Green,Bending,Laptop,Not Visible,Sad,2,12,1.51
20,175,91,Female,59,Morning,Very High,Medium,Green,Upright,No Object,Visible,Neutral,5,37,1.54
18,153,54,Male,38,Evening,Low,Low,Black,Moving,No Object,Visible,Happy,1,36,2.7
23,157,57,Male,13,Night,Medium,Low,Purple,Mixed,No Object,Partially Visible,Neutral,7,35,2.02
24,169,71,Male,55,Morning,Low,Low,Green,Moving,No Object,Not Visible,Neutral,9,49,2.35
19,156,46,Female,57,Morning,Very High,Low,Black,Upright,No Object,Partially Visible,Neutral,7,59,1.96
12,150,63,Female,25,Afternoon,High,High,Purple,Upright,Laptop,Visible,Neutral,6,18,1.24
16,173,54,Male,31,Afternoon,Low,High,Blue,Upright,No Object,Not Visible,Sad,2,5,1.48
13,176,69,Male,13,Night,Medium,Low,Blue,Moving,Laptop,Partially Visible,Neutral,2,40,2.25
17,177,85,Female,50,Afternoon,Medium,Medium,Black,Upright,No Object,Not Visible,Neutral,2,11,1.51
21,187,91,Male,49,Evening,Medium,Medium,Green,Bending,Laptop,Not Visible,Neutral,1,28,1.94
12,150,55,Female,12,Night,High,Low,Green,Upright,No Object,Visible,Neutral,7,56,2.28
15,164,72,Female,45,Night,Medium,Medium,Yellow,Upright,No Object,Not Visible,Neutral,4,41,1.96
5,155,68,Male,31,Evening,Medium,Medium,Black,Upright,Purse,Visible,Happy,8,56,2.34
19,185,65,Female,38,Night,High,Low,Green,Upright,No Object,Not Visible,Happy,4,6,1.5
14,169,76,Male,22,Evening,Medium,Medium,Black,Bending,Laptop,Visible,Sad,4,43,2.01
14,149,94,Female,51,Morning,Low,Low,Purple,Bending,Purse,Partially Visible,Sad,6,22,2.0
15,176,65,Male,31,Evening,Low,Low,Purple,Upright,Bag,Visible,Happy,4,9,2.24
9,146,48,Female,52,Afternoon,Medium,Medium,Blue,Upright,Laptop,Visible,Sad,2,21,1.89
16,157,90,Female,19,Afternoon,High,Medium,Red,Moving,No Object,Not Visible,Neutral,1,56,2.03
19,177,91,Male,40,Evening,Low,High,Red,Upright,No Object,Visible,Happy,11,28,1.98
11,167,61,Male,26,Afternoon,Medium,Low,Black,Bending,Purse,Visible,Sad,2,55,2.49
7,179,70,Female,58,Morning,Medium,Medium,Brown,Upright,No Object,Not Visible,Sad,3,11,1.36
12,170,88,Female,38,Night,High,High,Red,Bending,Purse,Visible,Neutral,5,41,1.68
8,182,70,Male,46,Evening,Low,Medium,Black,Bending,No Object,Partially Visible,Neutral,5,29,2.1
12,170,69,Male,16,Evening,Medium,High,Green,Upright,Purse,Not Visible,Neutral,9,21,1.43
17,147,91,Male,44,Night,Low,High,Purple,Bending,No Object,Visible,Neutral,8,34,2.07
7,148,86,Female,16,Evening,Medium,High,Brown,Bending,No Object,Visible,Neutral,7,38,1.85
19,179,70,Female,29,Evening,Low,High,Green,Upright,Bag,Partially Visible,Neutral,4,6,1.67
9,146,53,Male,22,Night,Medium,Medium,Brown,Moving,Laptop,Partially Visible,Neutral,11,40,1.83
22,161,66,Male,12,Afternoon,High,Medium,Red,Upright,No Object,Visible,Neutral,1,21,1.74
19,145,78,Male,40,Night,Low,High,Black,Upright,No Object,Partially Visible,Sad,4,49,2.14
10,158,58,Male,23,Evening,High,High,Green,Moving,Purse,Visible,Sad,5,14,1.21
16,171,71,Female,36,Morning,Medium,Low,Blue,Moving,No Object,Visible,Happy,4,20,2.19
7,152,77,Female,48,Morning,Medium,Low,Green,Upright,Purse,Visible,Neutral,7,58,2.53
6,165,49,Female,20,Night,Medium,Low,Brown,Bending,Purse,Not Visible,Happy,1,18,1.99
24,189,73,Male,46,Night,Medium,High,Brown,Upright,No Object,Visible,Neutral,10,12,1.33
21,148,81,Male,26,Night,High,Low,Purple,Moving,No Object,Visible,Happy,2,35,2.2
8,147,55,Male,27,Morning,High,Low,Blue,Upright,No Object,Not Visible,Sad,5,39,1.78
10,157,72,Male,39,Night,High,Medium,Brown,Moving,No Object,Visible,Neutral,7,36,1.74
8,182,80,Female,42,Night,Medium,Low,Black,Upright,Purse,Not Visible,Neutral,10,27,1.76
12,163,47,Male,43,Night,High,High,Purple,Upright,No Object,Not Visible,Neutral,7,10,1.01
10,173,77,Female,21,Afternoon,Low,Medium,Purple,Moving,Bag,Visible,Happy,7,20,2.1
11,146,57,Male,39,Evening,Medium,Low,Brown,Upright,Purse,Visible,Happy,3,8,1.97
15,178,64,Female,24,Afternoon,Low,Low,Green,Upright,No Object,Visible,Happy,8,51,2.82
8,148,77,Male,25,Morning,Low,High,Black,Upright,Purse,Visible,Neutral,7,19,1.77
22,177,45,Male,57,Evening,High,Medium,Brown,Bending,No Object,Visible,Sad,1,41,1.89
19,151,45,Male,16,Morning,Very High,Medium,Yellow,Upright,No Object,Visible,Happy,5,19,1.41
20,183,67,Female,31,Morning,Low,Low,Blue,Bending,Purse,Visible,Neutral,10,39,2.3
8,158,92,Female,33,Morning,Medium,High,Purple,Upright,No Object,Not Visible,Happy,10,10,1.22
19,153,45,Female,23,Afternoon,High,High,Yellow,Bending,No Object,Visible,Neutral,3,10,1.28
21,160,84,Female,49,Morning,Very High,Medium,Red,Mixed,No Object,Visible,Neutral,9,22,1.11
8,145,48,Male,35,Night,High,Medium,Blue,Upright,No Object,Visible,Sad,4,19,1.54
20,152,69,Male,46,Night,Low,High,Blue,Bending,Purse,Visible,Sad,9,22,1.64
12,171,66,Male,30,Night,Low,Medium,Brown,Upright,Bag,Partially Visible,Neutral,6,20,1.92
20,158,68,Male,55,Afternoon,High,Medium,Blue,Upright,Purse,Partially Visible,Neutral,4,43,1.91
14,160,49,Male,47,Morning,Low,High,Green,Moving,Bag,Visible,Happy,11,28,1.92
21,181,82,Male,27,Evening,Very High,High,Blue,Moving,Purse,Partially Visible,Happy,3,13,1.15
7,150,58,Female,58,Evening,Very High,Medium,Red,Moving,No Object,Visible,Sad,4,55,1.71
12,162,83,Male,53,Morning,Very High,High,Black,Mixed,Laptop,Not Visible,Neutral,11,39,1.07
10,153,77,Male,40,Night,Medium,Medium,Green,Upright,No Object,Visible,Neutral,3,27,2.01
9,166,72,Male,12,Afternoon,High,Medium,Black,Bending,No Object,Partially Visible,Happy,3,33,1.8
11,159,60,Female,40,Night,High,Low,Blue,Upright,Bag,Visible,Happy,11,23,1.74
12,147,77,Female,45,Morning,Low,Medium,Green,Mixed,Purse,Visible,Neutral,6,26,1.99
7,148,94,Female,29,Afternoon,Medium,Low,Purple,Bending,Bag,Partially Visible,Neutral,9,8,1.66
19,183,91,Male,18,Afternoon,Low,Low,Yellow,Upright,No Object,Visible,Sad,1,50,2.65
16,147,90,Male,39,Morning,Medium,High,Blue,Moving,Purse,Partially Visible,Neutral,8,26,1.54
21,180,55,Male,50,Evening,Very High,Low,Blue,Bending,No Object,Partially Visible,Sad,2,43,1.71
19,186,74,Female,27,Night,High,High,Purple,Mixed,No Object,Visible,Happy,5,7,1.25
7,165,64,Male,33,Evening,Medium,Low,Brown,Moving,Laptop,Not Visible,Happy,3,10,1.8
6,159,93,Male,12,Afternoon,Medium,Low,Black,Moving,No Object,Visible,Happy,5,25,2.2
13,179,92,Male,45,Evening,Low,Low,Brown,Bending,Purse,Not Visible,Happy,5,7,2.02
14,189,88,Male,53,Afternoon,Medium,Medium,Blue,Bending,Laptop,Visible,Sad,11,58,2.03
9,150,53,Male,49,Afternoon,Low,Medium,Green,Moving,Laptop,Visible,Sad,8,7,1.67
20,188,60,Female,32,Night,High,Low,Green,Upright,No Object,Visible,Neutral,1,35,2.1
16,187,80,Female,14,Evening,High,Medium,Yellow,Upright,No Object,Partially Visible,Neutral,6,24,1.48
19,151,82,Male,35,Afternoon,High,Medium,Blue,Mixed,Bag,Partially Visible,Neutral,9,16,1.23
7,147,62,Male,57,Afternoon,Very High,Low,Black,Mixed,Purse,Partially Visible,Neutral,6,12,1.25
21,177,51,Female,16,Night,Low,Low,Yellow,Mixed,No Object,Visible,Happy,7,21,2.32
9,148,51,Female,22,Evening,High,Low,Blue,Upright,No Object,Visible,Neutral,6,7,1.5
13,172,79,Female,52,Morning,Low,Low,Red,Upright,No Object,Partially Visible,Happy,11,36,2.3
13,147,67,Female,39,Night,Medium,Low,Yellow,Mixed,Bag,Not Visible,Sad,8,17,1.59
21,176,69,Male,20,Evening,Medium,Medium,Purple,Upright,No Object,Visible,Neutral,7,6,1.59
10,155,85,Male,13,Afternoon,Low,Medium,Black,Upright,Purse,Not Visible,Neutral,11,11,1.54
9,149,45,Male,31,Night,Low,High,Red,Upright,No Object,Partially Visible,Sad,4,54,2.2
11,147,82,Male,40,Night,Medium,High,Black,Moving,No Object,Partially Visible,Neutral,9,18,1.53
12,153,58,Male,52,Night,Low,Medium,Green,Bending,Purse,Partially Visible,Happy,9,36,2.22
8,169,91,Male,54,Afternoon,Very High,Low,Brown,Upright,Laptop,Visible,Neutral,5,27,1.52
8,148,92,Female,33,Night,Medium,Low,Red,Bending,No Object,Visible,Neutral,11,32,1.96
9,181,70,Female,32,Night,Medium,Medium,Yellow,Upright,No Object,Partially Visible,Neutral,4,51,2.18
14,172,60,Female,56,Night,Very High,Low,Brown,Moving,Purse,Not Visible,Happy,10,44,1.67
11,158,56,Male,49,Evening,Medium,Low,Brown,Bending,No Object,Partially Visible,Happy,1,35,2.38
12,189,54,Male,22,Afternoon,Medium,High,Black,Bending,No Object,Visible,Neutral,4,16,1.56
19,174,94,Female,44,Morning,Very High,Low,Blue,Upright,Purse,Visible,Neutral,4,51,2.07
9,175,54,Female,46,Night,Low,Low,Purple,Upright,No Object,Visible,Happy,4,6,2.17
23,152,67,Female,23,Evening,Low,High,Blue,Upright,Purse,Partially Visible,Neutral,5,35,1.99
20,176,68,Female,58,Night,Medium,Low,Green,Mixed,No Object,Visible,Neutral,9,38,2.07
8,170,78,Male,26,Evening,Medium,Low,Purple,Upright,Purse,Visible,Happy,5,57,2.61
11,189,87,Female,38,Evening,High,Low,Red,Upright,Laptop,Partially Visible,Neutral,7,13,1.42
8,166,72,Male,35,Morning,Low,Medium,Red,Upright,Laptop,Visible,Neutral,2,20,2.13
10,175,82,Male,45,Afternoon,High,High,Yellow,Mixed,Purse,Visible,Neutral,1,5,1.22
12,160,73,Female,55,Evening,High,Medium,Green,Moving,Purse,Partially Visible,Neutral,5,18,1.48
7,146,66,Male,30,Morning,Very High,Medium,Brown,Upright,No Object,Visible,Happy,2,56,2.02
5,150,52,Male,30,Morning,Low,Low,Brown,Bending,No Object,Visible,Neutral,2,5,2.14
13,184,55,Male,48,Evening,Low,Low,Yellow,Upright,No Object,Visible,Neutral,1,48,2.79
19,178,66,Male,57,Morning,Very High,Medium,Brown,Moving,Purse,Visible,Neutral,4,56,1.9
11,161,47,Male,55,Evening,High,Low,Green,Mixed,No Object,Not Visible,Neutral,2,11,1.57
22,176,60,Male,48,Afternoon,Low,Low,Black,Moving,No Object,Partially Visible,Neutral,2,24,2.4
12,145,68,Male,45,Afternoon,Low,Medium,Yellow,Moving,Purse,Visible,Happy,4,54,2.67
23,146,68,Female,48,Morning,High,High,Green,Bending,Purse,Visible,Happy,3,44,1.95
9,167,85,Male,56,Afternoon,Medium,High,Blue,Upright,No Object,Visible,Happy,11,8,1.4
15,173,93,Female,12,Evening,Medium,High,Black,Bending,No Object,Not Visible,Neutral,8,52,1.9
20,187,81,Male,40,Evening,Very High,Medium,Purple,Moving,Purse,Partially Visible,Neutral,8,49,1.57
6,179,48,Female,13,Afternoon,Low,High,Red,Upright,Bag,Partially Visible,Neutral,8,22,1.79
23,156,65,Male,39,Morning,Low,High,Blue,Bending,Purse,Visible,Happy,1,27,2.15
12,181,81,Male,30,Night,High,Low,Purple,Upright,No Object,Not Visible,Neutral,6,21,1.5
14,167,74,Male,26,Night,Very High,Medium,Yellow,Upright,Laptop,Not Visible,Happy,7,33,1.37
17,182,67,Female,54,Night,Medium,Low,Red,Moving,No Object,Visible,Happy,11,47,2.32
17,152,66,Female,46,Afternoon,High,High,Blue,Upright,No Object,Visible,Neutral,5,41,1.69
5,146,65,Female,39,Evening,Low,High,Brown,Moving,No Object,Visible,Happy,4,58,2.55
22,147,73,Female,54,Morning,Low,High,Yellow,Upright,No Object,Partially Visible,Happy,9,10,1.59
17,189,53,Female,16,Night,Very High,Low,Yellow,Bending,Purse,Visible,Neutral,3,55,2.03
24,148,70,Male,43,Morning,Low,High,Purple,Mixed,Purse,Visible,Happy,10,54,2.26
14,187,55,Male,19,Afternoon,Low,Low,Black,Moving,Laptop,Partially Visible,Sad,4,26,2.14
17,177,79,Female,23,Night,High,Low,Purple,Moving,Purse,Partially Visible,Sad,1,12,1.53
13,151,88,Female,20,Evening,Medium,Medium,Brown,Upright,No Object,Visible,Neutral,4,17,1.81
22,183,70,Male,38,Night,Medium,High,Black,Upright,Purse,Visible,Happy,11,56,2.11
21,151,64,Female,42,Afternoon,High,High,Brown,Moving,Purse,Visible,Neutral,5,5,1.23
23,151,92,Female,48,Morning,Low,Low,Black,Moving,Purse,Visible,Neutral,1,10,2.24
15,170,77,Male,33,Morning,High,Low,Brown,Moving,No Object,Not Visible,Neutral,5,8,1.43
20,157,66,Female,57,Morning,Medium,Medium,Yellow,Moving,Purse,Partially Visible,Happy,9,14,1.65
12,158,46,Female,29,Morning,Low,Low,Purple,Upright,Purse,Not Visible,Happy,1,48,2.76
14,153,45,Male,19,Afternoon,High,High,Brown,Upright,No Object,Partially Visible,Happy,10,8,1.07
20,172,56,Female,13,Morning,Medium,Low,Red,Mixed,Laptop,Partially Visible,Neutral,9,58,2.35
6,146,56,Female,18,Morning,Very High,Low,Brown,Bending,No Object,Visible,Neutral,9,26,1.55
19,156,81,Female,33,Afternoon,Very High,Medium,Blue,Moving,No Object,Visible,Sad,9,34,1.27
5,169,70,Female,31,Evening,High,Medium,Blue,Bending,Purse,Not Visible,Happy,2,37,1.79
16,166,94,Female,53,Evening,Medium,High,Purple,Mixed,Laptop,Partially Visible,Neutral,9,49,1.89
14,176,72,Female,18,Morning,Low,Low,Black,Moving,Purse,Not Visible,Happy,3,39,2.58
14,154,90,Female,24,Night,Very High,Low,Yellow,Upright,No Object,Partially Visible,Happy,2,8,1.44
14,174,72,Male,59,Evening,Medium,High,Green,Moving,Bag,Visible,Neutral,1,50,2.1
14,179,62,Male,13,Afternoon,High,Medium,Brown,Upright,No Object,Visible,Happy,2,9,1.66
13,162,80,Male,32,Afternoon,High,Low,Brown,Upright,No Object,Visible,Sad,2,34,1.92
14,156,67,Male,21,Night,Medium,Low,Purple,Moving,Purse,Partially Visible,Sad,10,52,2.09
16,169,58,Female,37,Afternoon,Low,High,Blue,Upright,No Object,Not Visible,Happy,1,33,2.2
20,171,68,Female,58,Morning,High,Medium,Black,Upright,Purse,Not Visible,Happy,8,28,1.44
16,149,78,Male,22,Afternoon,Medium,Low,Green,Bending,Bag,Partially Visible,Happy,1,22,2.18
17,170,63,Male,29,Morning,Medium,Low,Black,Mixed,No Object,Visible,Sad,11,48,2.07
21,151,80,Female,33,Morning,Medium,Low,Yellow,Upright,No Object,Visible,Happy,7,40,2.41
24,170,94,Male,50,Afternoon,High,Low,Red,Moving,No Object,Visible,Neutral,6,49,2.15
7,186,65,Female,59,Morning,Medium,Low,Black,Bending,Purse,Not Visible,Happy,1,54,2.53
19,169,59,Male,16,Afternoon,Low,Low,Green,Upright,Purse,Partially Visible,Neutral,10,37,2.31
